highway,bicycle,width,shoulder,geometry,speed_lim,nlanes,pave_ref,nacc,PCI
residential,,,,"LINESTRING (-118.4136361 34.0299051, -118.4136613 34.0298763)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4136613 34.0298763, -118.4137307 34.0298018)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4137307 34.0298018, -118.413767 34.0297639)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.413767 34.0297639, -118.4138601 34.029692)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4138601 34.029692, -118.4139515 34.0296228)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4139515 34.0296228, -118.4140036 34.0295835)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4140036 34.0295835, -118.4140462 34.0295613)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4140462 34.0295613, -118.414133 34.0295286)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.414133 34.0295286, -118.4141503 34.0295221)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4141503 34.0295221, -118.4142339 34.029492)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4142339 34.029492, -118.414297 34.0294777)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.414297 34.0294777, -118.414338 34.0294724)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.414338 34.0294724, -118.4143761 34.0294711)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4143761 34.0294711, -118.4144121 34.0294724)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4144121 34.0294724, -118.4144594 34.029479)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4144594 34.029479, -118.4144957 34.0294894)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4144957 34.0294894, -118.4145446 34.0295143)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4145446 34.0295143, -118.4146345 34.0295744)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4146345 34.0295744, -118.4147733 34.0296698)",25,2,64406.0,0,95.2
residential,,,,"LINESTRING (-118.4147733 34.0296698, -118.4148821 34.0297705)",25,2,39195.0,0,48.89
service,,,,"LINESTRING (-118.414133 34.0295286, -118.414144 34.0295757)",30,2,64406.0,0,95.2
service,,,,"LINESTRING (-118.414144 34.0295757, -118.414144 34.0295966)",30,2,64406.0,0,95.2
service,,,,"LINESTRING (-118.414144 34.0295966, -118.4141408 34.0296188)",30,2,64406.0,0,95.2
service,,,,"LINESTRING (-118.4141408 34.0296188, -118.4141314 34.0296371)",30,2,64406.0,0,95.2
tertiary,designated,,,"LINESTRING (-118.4152398 34.0308908, -118.4149395 34.0308845)",30,3,30727.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4149395 34.0308845, -118.4147297 34.030855)",30,3,30727.0,1,87.03
tertiary,designated,,,"LINESTRING (-118.4147297 34.030855, -118.4147003 34.0308509)",30,3,61117.0,0,72.17
tertiary,designated,,,"LINESTRING (-118.4147003 34.0308509, -118.4146537 34.0308402)",30,3,61117.0,0,72.17
tertiary,designated,,,"LINESTRING (-118.4146537 34.0308402, -118.4141699 34.0307295)",30,3,64536.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4141699 34.0307295, -118.4137884 34.0305865)",30,3,64536.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4137884 34.0305865, -118.4137387 34.030562)",30,3,64536.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4137387 34.030562, -118.4134476 34.0304185)",30,3,64536.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4134476 34.0304185, -118.4133447 34.0303677)",30,3,64536.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4133447 34.0303677, -118.4130628 34.0301584)",30,3,5032.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4130628 34.0301584, -118.4128728 34.029997)",30,3,5032.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4128728 34.029997, -118.4127659 34.0299062)",30,3,5032.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4127659 34.0299062, -118.4126202 34.0297322)",30,3,5032.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4126202 34.0297322, -118.4125164 34.0296082)",30,3,5032.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4125164 34.0296082, -118.4124069 34.029456)",30,3,64838.0,1,87.03
tertiary,designated,,,"LINESTRING (-118.4124069 34.029456, -118.4121899 34.0291544)",30,3,64838.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4121899 34.0291544, -118.4121309 34.0290724)",30,3,64838.0,0,87.03
residential,,,,"LINESTRING (-118.4117998 34.0286245, -118.4118694 34.0285878)",25,2,30704.0,0,88.58
residential,,,,"LINESTRING (-118.4118694 34.0285878, -118.4122977 34.0283623)",25,2,30704.0,0,88.58
residential,,,,"LINESTRING (-118.4122977 34.0283623, -118.4128341 34.0280799)",25,2,30704.0,0,88.58
residential,,,,"LINESTRING (-118.4128341 34.0280799, -118.4128486 34.0280722)",25,2,13420.0,0,88.58
residential,,,,"LINESTRING (-118.4128486 34.0280722, -118.4134722 34.0277438)",25,2,13420.0,0,88.58
residential,,,,"LINESTRING (-118.4134722 34.0277438, -118.4138088 34.0275665)",25,2,42047.0,0,78.48
service,,,,"LINESTRING (-118.4131408 34.0284751, -118.4128893 34.0281536)",30,2,13420.0,0,88.58
service,,,,"LINESTRING (-118.4128893 34.0281536, -118.4128341 34.0280799)",30,2,13420.0,0,88.58
footway,,,,"LINESTRING (-118.4116473 34.0266627, -118.4111879 34.0269056)",5,1,46286.0,0,89.37
footway,,,,"LINESTRING (-118.4111879 34.0269056, -118.4107422 34.0271435)",5,1,6830.0,0,36.76
footway,,,,"LINESTRING (-118.4107422 34.0271435, -118.4118276 34.0285576)",5,1,30704.0,0,88.58
footway,,,,"LINESTRING (-118.4118276 34.0285576, -118.4122669 34.0283218)",5,1,30704.0,0,88.58
footway,,,,"LINESTRING (-118.4122669 34.0283218, -118.4123442 34.0282631)",5,1,30704.0,0,88.58
footway,,,,"LINESTRING (-118.4123442 34.0282631, -118.4127259 34.0280603)",5,1,30704.0,0,88.58
footway,,,,"LINESTRING (-118.4127259 34.0280603, -118.4116473 34.0266627)",5,1,30704.0,0,88.58
footway,,,,"LINESTRING (-118.4118276 34.0285576, -118.4118694 34.0285878)",5,1,30704.0,0,88.58
footway,,,,"LINESTRING (-118.4118694 34.0285878, -118.4119689 34.028645)",5,1,30704.0,0,88.58
footway,,,,"LINESTRING (-118.4116568 34.0285988, -118.4117633 34.0285785)",5,1,21709.0,0,85.58
footway,,,,"LINESTRING (-118.4117633 34.0285785, -118.4118276 34.0285576)",5,1,21709.0,0,85.58
footway,,,,"LINESTRING (-118.4119689 34.028645, -118.4118573 34.0286963)",5,1,64838.0,0,87.03
footway,,,,"LINESTRING (-118.4118573 34.0286963, -118.4117787 34.0287388)",5,1,64838.0,0,87.03
footway,,,,"LINESTRING (-118.4117787 34.0287388, -118.4117499 34.0287361)",5,1,64838.0,0,87.03
footway,,,,"LINESTRING (-118.411651 34.0286133, -118.4116953 34.0286743)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4116953 34.0286743, -118.4117499 34.0287361)",5,1,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4117998 34.0286245, -118.4117112 34.0286656)",30,3,21709.0,0,85.58
tertiary,,,,"LINESTRING (-118.4117112 34.0286656, -118.4116953 34.0286743)",30,3,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4116953 34.0286743, -118.4115333 34.0287634)",30,3,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4115333 34.0287634, -118.4113979 34.0288421)",30,3,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4113979 34.0288421, -118.4112547 34.0289254)",30,3,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4107362 34.0290783, -118.4107555 34.0290815)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4107555 34.0290815, -118.4107652 34.0290811)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4107652 34.0290811, -118.4107749 34.0290807)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4107749 34.0290807, -118.4107962 34.0290734)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4107962 34.0290734, -118.4111355 34.0288907)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4111355 34.0288907, -118.4112004 34.0288551)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4112004 34.0288551, -118.411651 34.0286133)",5,1,21709.0,0,85.58
footway,,,,"LINESTRING (-118.411651 34.0286133, -118.4116568 34.0285988)",5,1,21709.0,0,85.58
footway,,,,"LINESTRING (-118.4116568 34.0285988, -118.4116549 34.028581)",5,1,21709.0,0,85.58
footway,,,,"LINESTRING (-118.4116549 34.028581, -118.4115709 34.0284855)",5,1,21709.0,0,85.58
footway,,,,"LINESTRING (-118.4115709 34.0284855, -118.4113854 34.0282525)",5,1,21709.0,0,85.58
footway,,,,"LINESTRING (-118.4113854 34.0282525, -118.4105965 34.0272265)",5,1,21709.0,0,85.58
footway,,,,"LINESTRING (-118.4105965 34.0272265, -118.4101336 34.027474)",5,1,21709.0,0,85.58
footway,,,,"LINESTRING (-118.4101336 34.027474, -118.4100752 34.0274886)",5,1,68237.0,0,35.76
footway,,,,"LINESTRING (-118.4100752 34.0274886, -118.4096964 34.0276861)",5,1,68237.0,0,35.76
footway,,,,"LINESTRING (-118.4096964 34.0276861, -118.4096886 34.027699)",5,1,68237.0,0,35.76
footway,,,,"LINESTRING (-118.4096886 34.027699, -118.4096886 34.0277136)",5,1,68237.0,0,35.76
service,,,,"LINESTRING (-118.4122786 34.0291071, -118.4121899 34.0291544)",30,2,64838.0,0,87.03
footway,,,,"LINESTRING (-118.4137245 34.0277202, -118.4136934 34.0277288)",5,1,13420.0,0,88.58
footway,,,,"LINESTRING (-118.4136934 34.0277288, -118.4128893 34.0281536)",5,1,13420.0,0,88.58
footway,,,,"LINESTRING (-118.4128893 34.0281536, -118.41198 34.0286345)",5,1,30704.0,0,88.58
footway,,,,"LINESTRING (-118.41198 34.0286345, -118.4119689 34.028645)",5,1,30704.0,0,88.58
footway,,,,"LINESTRING (-118.4119689 34.028645, -118.4119579 34.0286594)",5,1,30704.0,0,88.58
footway,,,,"LINESTRING (-118.4131645 34.0300986, -118.4132197 34.0301417)",5,1,5032.0,0,87.03
footway,,,,"LINESTRING (-118.4132197 34.0301417, -118.4133017 34.0302057)",5,1,5032.0,0,87.03
footway,,,,"LINESTRING (-118.4133017 34.0302057, -118.4133206 34.0302175)",5,1,5032.0,0,87.03
footway,,,,"LINESTRING (-118.4133206 34.0302175, -118.4133411 34.030224)",5,1,5032.0,0,87.03
footway,,,,"LINESTRING (-118.4133411 34.030224, -118.4133569 34.0302214)",5,1,5032.0,0,87.03
footway,,,,"LINESTRING (-118.4133569 34.0302214, -118.413379 34.030207)",5,1,5032.0,0,87.03
footway,,,,"LINESTRING (-118.413379 34.030207, -118.4134153 34.0301587)",5,1,64406.0,0,95.2
footway,,,,"LINESTRING (-118.4134153 34.0301587, -118.4135399 34.0299339)",5,1,64406.0,0,95.2
footway,,,,"LINESTRING (-118.4135399 34.0299339, -118.4135588 34.0299038)",5,1,64406.0,0,95.2
footway,,,,"LINESTRING (-118.4135588 34.0299038, -118.4135714 34.0298829)",5,1,64406.0,0,95.2
footway,,,,"LINESTRING (-118.4135714 34.0298829, -118.4135904 34.0298633)",5,1,64406.0,0,95.2
footway,,,,"LINESTRING (-118.4135904 34.0298633, -118.4136045 34.0298476)",5,1,64406.0,0,95.2
service,,,,"LINESTRING (-118.4125092 34.0294025, -118.4124069 34.029456)",30,2,64838.0,0,87.03
service,,,,"LINESTRING (-118.4127213 34.0296785, -118.4126202 34.0297322)",30,2,5032.0,0,87.03
service,,,,"LINESTRING (-118.4122888 34.0297293, -118.4123467 34.0298014)",30,2,30533.0,0,85.58
service,,,,"LINESTRING (-118.4123467 34.0298014, -118.4125685 34.030096)",30,2,30533.0,0,85.58
service,,,,"LINESTRING (-118.4126222 34.0301191, -118.4128728 34.029997)",30,2,5032.0,0,87.03
service,,,,"LINESTRING (-118.4124238 34.0301722, -118.4122074 34.0298732)",30,2,30533.0,0,85.58
service,,,,"LINESTRING (-118.4122074 34.0298732, -118.4121548 34.0298005)",30,2,30533.0,0,85.58
tertiary,designated,,,"LINESTRING (-118.4121309 34.0290724, -118.4118573 34.0286963)",30,3,64838.0,0,87.03
tertiary,designated,,,"LINESTRING (-118.4118573 34.0286963, -118.4117998 34.0286245)",30,3,30704.0,0,88.58
footway,,,,"LINESTRING (-118.4117499 34.0287361, -118.411729 34.0287481)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.411729 34.0287481, -118.4117047 34.0287719)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4117047 34.0287719, -118.4116838 34.0288219)",5,1,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4112547 34.0289254, -118.4114126 34.0288614)",30,3,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4114126 34.0288614, -118.4116187 34.0287778)",30,3,16736.0,1,87.03
tertiary,,,,"LINESTRING (-118.4116187 34.0287778, -118.4116831 34.0287689)",30,3,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4116831 34.0287689, -118.4117047 34.0287719)",30,3,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4117047 34.0287719, -118.4117393 34.0287766)",30,3,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4117393 34.0287766, -118.4118078 34.0288012)",30,3,64838.0,0,87.03
tertiary,,,,"LINESTRING (-118.4118078 34.0288012, -118.4118883 34.0288512)",30,3,64838.0,0,87.03
tertiary,,,,"LINESTRING (-118.4118883 34.0288512, -118.4119105 34.0288714)",30,3,64838.0,0,87.03
tertiary,,,,"LINESTRING (-118.4119105 34.0288714, -118.4121309 34.0290724)",30,3,64838.0,0,87.03
service,,,,"LINESTRING (-118.4113979 34.0288421, -118.4114126 34.0288614)",30,2,16736.0,0,87.03
service,,,,"LINESTRING (-118.4114126 34.0288614, -118.4114722 34.0289422)",30,2,16736.0,0,87.03
service,,,,"LINESTRING (-118.4118491 34.0289045, -118.4119105 34.0288714)",30,2,64838.0,0,87.03
service,,,,"LINESTRING (-118.4112547 34.0289254, -118.411326 34.0290187)",30,2,16736.0,0,87.03
service,,,,"LINESTRING (-118.4114757 34.0292145, -118.4119639 34.0298534)",30,2,30533.0,0,85.58
service,,,,"LINESTRING (-118.4119639 34.0298534, -118.4119903 34.0298879)",30,2,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4113906 34.0300639, -118.4114291 34.0300745)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4114291 34.0300745, -118.411458 34.0300785)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.411458 34.0300785, -118.4114885 34.0300772)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4114885 34.0300772, -118.4115238 34.0300719)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4115238 34.0300719, -118.4115558 34.0300626)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4115558 34.0300626, -118.4115895 34.0300453)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4115895 34.0300453, -118.4119639 34.0298534)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4119639 34.0298534, -118.4123545 34.0296572)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4123545 34.0296572, -118.4123705 34.0296466)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4123705 34.0296466, -118.4123801 34.0296333)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4123801 34.0296333, -118.4123833 34.0296173)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4123833 34.0296173, -118.4123801 34.0296027)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4123801 34.0296027, -118.4123673 34.0295828)",5,1,30533.0,0,85.58
footway,,,,"LINESTRING (-118.4123673 34.0295828, -118.41234 34.0295509)",5,1,30533.0,0,85.58
tertiary,,,,"LINESTRING (-118.4112547 34.0289254, -118.4111481 34.0289826)",30,3,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4111481 34.0289826, -118.4108242 34.0291563)",30,3,16736.0,0,87.03
tertiary,,,,"LINESTRING (-118.4108242 34.0291563, -118.4106947 34.0292257)",30,3,58157.0,2,96.36
service,,,,"LINESTRING (-118.4110284 34.029647, -118.4111296 34.0295963)",30,2,58157.0,0,96.36
service,,,,"LINESTRING (-118.4112083 34.0290675, -118.4111481 34.0289826)",30,2,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4108919 34.0292452, -118.4108242 34.0291563)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4108242 34.0291563, -118.4107652 34.0290811)",5,1,16736.0,0,87.03
footway,,,,"LINESTRING (-118.4108871 34.0292611, -118.4107741 34.0293251)",5,1,58157.0,1,96.36
footway,,,,"LINESTRING (-118.4107741 34.0293251, -118.4106669 34.029386)",5,1,58157.0,0,96.36
residential,,,,"LINESTRING (-118.4125164 34.0296082, -118.4122888 34.0297293)",25,2,30533.0,0,85.58
residential,,,,"LINESTRING (-118.4122888 34.0297293, -118.4121548 34.0298005)",25,2,30533.0,0,85.58
residential,,,,"LINESTRING (-118.4121548 34.0298005, -118.4119903 34.0298879)",25,2,30533.0,0,85.58
residential,,,,"LINESTRING (-118.4119903 34.0298879, -118.4118486 34.0299605)",25,2,30533.0,0,85.58
residential,,,,"LINESTRING (-118.4118486 34.0299605, -118.4116034 34.0300861)",25,2,30533.0,0,85.58
residential,,,,"LINESTRING (-118.4116034 34.0300861, -118.4115131 34.0301181)",25,2,30533.0,0,85.58
residential,,,,"LINESTRING (-118.4115131 34.0301181, -118.4114446 34.0301125)",25,2,30533.0,0,85.58
residential,,,,"LINESTRING (-118.4114446 34.0301125, -118.4111836 34.0299923)",25,2,58157.0,0,96.36
tertiary,yes,,,"LINESTRING (-118.4106947 34.0292257, -118.4107741 34.0293251)",30,4,58157.0,1,96.36
tertiary,yes,,,"LINESTRING (-118.4107741 34.0293251, -118.4109174 34.0295045)",30,4,58157.0,0,96.36
tertiary,yes,,,"LINESTRING (-118.4109174 34.0295045, -118.410932 34.0295228)",30,4,58157.0,0,96.36
tertiary,yes,,,"LINESTRING (-118.410932 34.0295228, -118.4110284 34.029647)",30,4,58157.0,0,96.36
tertiary,yes,,,"LINESTRING (-118.4110284 34.029647, -118.4110515 34.0296767)",30,4,58157.0,0,96.36
tertiary,yes,,,"LINESTRING (-118.4110515 34.0296767, -118.4111258 34.0298113)",30,4,58157.0,0,96.36
tertiary,yes,,,"LINESTRING (-118.4111258 34.0298113, -118.4111682 34.0299132)",30,4,58157.0,0,96.36
tertiary,yes,,,"LINESTRING (-118.4111682 34.0299132, -118.4111836 34.0299923)",30,4,58157.0,0,96.36
service,,,,"LINESTRING (-118.4108072 34.0295604, -118.4109174 34.0295045)",30,2,58157.0,0,96.36
secondary,,,,"LINESTRING (-118.4215526 34.0302784, -118.4214173 34.0303578)",30,5,30876.0,0,76.29
service,,,,"LINESTRING (-118.4214173 34.0303578, -118.4214057 34.0302944)",30,2,30876.0,0,76.29
service,,,,"LINESTRING (-118.4214057 34.0302944, -118.4213601 34.0302128)",30,2,30876.0,0,76.29
secondary,,,,"LINESTRING (-118.4214173 34.0303578, -118.4209839 34.0306055)",30,5,30876.0,0,76.29
secondary,designated,,,"LINESTRING (-118.4213194 34.0310305, -118.4209839 34.0306055)",30,4,6985.0,0,81.58
secondary,designated,,,"LINESTRING (-118.4209839 34.0306055, -118.4208452 34.0304517)",30,4,30876.0,0,76.29
secondary,designated,,,"LINESTRING (-118.4208452 34.0304517, -118.4207193 34.0303345)",30,4,64537.0,0,87.03
secondary,designated,,,"LINESTRING (-118.4207193 34.0303345, -118.4204944 34.0301844)",30,4,64537.0,0,87.03
secondary,,,,"LINESTRING (-118.4209839 34.0306055, -118.4207362 34.0307397)",30,5,6985.0,1,81.58
secondary,,,,"LINESTRING (-118.4207362 34.0307397, -118.4199769 34.0311455)",30,4,5031.0,0,71.33
secondary,,,,"LINESTRING (-118.4199769 34.0311455, -118.4193743 34.0314648)",30,4,68888.0,0,88.58
service,,,,"LINESTRING (-118.4191875 34.0315681, -118.4188397 34.031154)",30,2,68649.0,0,91.98
residential,,,,"LINESTRING (-118.4198944 34.0329617, -118.4200584 34.032295)",25,2,7609.0,0,47.07
residential,,,,"LINESTRING (-118.4200584 34.032295, -118.4201154 34.0322075)",25,2,34071.0,0,81.76
residential,,,,"LINESTRING (-118.4201154 34.0322075, -118.4201616 34.032178)",25,2,34071.0,0,81.76
residential,,,,"LINESTRING (-118.4201616 34.032178, -118.4202177 34.0321632)",25,2,34071.0,0,81.76
residential,,,,"LINESTRING (-118.4202177 34.0321632, -118.4209434 34.0321537)",25,2,34071.0,0,81.76
secondary,,,,"LINESTRING (-118.4193743 34.0314648, -118.4191875 34.0315681)",30,4,68888.0,0,88.58
secondary,,,,"LINESTRING (-118.4191875 34.0315681, -118.4184527 34.0319743)",30,4,68649.0,0,91.98
secondary,designated,,,"LINESTRING (-118.4169729 34.0307141, -118.4173181 34.0306434)",30,4,47070.0,0,94.33
secondary,designated,,,"LINESTRING (-118.4173181 34.0306434, -118.4177371 34.0304942)",30,4,47070.0,1,94.33
secondary,designated,,,"LINESTRING (-118.4177371 34.0304942, -118.4184244 34.0301221)",30,4,47070.0,0,94.33
secondary,designated,,,"LINESTRING (-118.4184244 34.0301221, -118.4186292 34.0300442)",30,4,47070.0,2,94.33
secondary,designated,,,"LINESTRING (-118.4186292 34.0300442, -118.4190345 34.0299526)",30,4,49772.0,1,88.1
secondary,designated,,,"LINESTRING (-118.4162969 34.0307869, -118.4164904 34.0307677)",30,4,39194.0,0,94.33
secondary,designated,,,"LINESTRING (-118.4164904 34.0307677, -118.4169367 34.0307186)",30,4,47070.0,0,94.33
secondary,designated,,,"LINESTRING (-118.4169367 34.0307186, -118.4169729 34.0307141)",30,4,47070.0,0,94.33
footway,,,,"LINESTRING (-118.4163925 34.0306616, -118.4162063 34.030672)",5,1,54923.0,0,78.48
footway,,,,"LINESTRING (-118.4162063 34.030672, -118.4160229 34.0306853)",5,1,54923.0,0,78.48
secondary,,,,"LINESTRING (-118.4162969 34.0307869, -118.4167135 34.0312831)",30,7,10742.0,0,78.48
secondary,,,,"LINESTRING (-118.4167135 34.0312831, -118.4169181 34.0315524)",30,6,10742.0,0,78.48
footway,,,,"LINESTRING (-118.4166427 34.0314515, -118.4166309 34.0314283)",5,1,37790.0,0,78.49
secondary,,,,"LINESTRING (-118.4184527 34.0319743, -118.4183408 34.0320374)",30,5,68649.0,0,91.98
secondary,,,,"LINESTRING (-118.4183408 34.0320374, -118.4183216 34.0320476)",30,4,68649.0,0,91.98
secondary,,,,"LINESTRING (-118.4183216 34.0320476, -118.4182125 34.0321054)",30,4,68649.0,0,91.98
service,,,,"LINESTRING (-118.4183216 34.0320476, -118.4186455 34.0324928)",30,2,68649.0,0,91.98
service,,,,"LINESTRING (-118.4185274 34.0327685, -118.4180134 34.033017)",30,2,68853.0,0,78.48
secondary,,,,"LINESTRING (-118.4182125 34.0321054, -118.4175748 34.0324501)",30,5,17750.0,4,78.48
secondary,,,,"LINESTRING (-118.4175748 34.0324501, -118.4174713 34.0322621)",30,6,32213.0,0,88.39
secondary,,,,"LINESTRING (-118.4179509 34.0329363, -118.4178471 34.0328021)",30,6,68853.0,0,78.48
secondary,,,,"LINESTRING (-118.4178471 34.0328021, -118.4176604 34.0325607)",30,7,68853.0,0,78.48
secondary,,,,"LINESTRING (-118.4176604 34.0325607, -118.4175748 34.0324501)",30,7,32213.0,0,88.39
secondary,,,,"LINESTRING (-118.4169181 34.0315524, -118.4174095 34.0321847)",30,8,13743.0,0,91.97
footway,,,,"LINESTRING (-118.4167801 34.0316195, -118.4172541 34.0322247)",5,1,51561.0,0,91.98
footway,,,,"LINESTRING (-118.4167801 34.0316195, -118.4167574 34.0316062)",5,1,51561.0,0,91.98
footway,,,,"LINESTRING (-118.4167574 34.0316062, -118.4167241 34.0315593)",5,1,51561.0,0,91.98
footway,,,,"LINESTRING (-118.4167241 34.0315593, -118.4166427 34.0314515)",5,1,37790.0,0,78.49
secondary,,,,"LINESTRING (-118.4174713 34.0322621, -118.4174095 34.0321847)",30,7,33818.0,0,86.9
footway,,,,"LINESTRING (-118.4172541 34.0322247, -118.4172909 34.0322716)",5,1,51561.0,0,91.98
footway,,,,"LINESTRING (-118.4172909 34.0322716, -118.4173349 34.0323357)",5,1,32213.0,0,88.39
footway,,,,"LINESTRING (-118.4173349 34.0323357, -118.4173536 34.0323766)",5,1,32213.0,0,88.39
footway,,,,"LINESTRING (-118.4173536 34.0323766, -118.4173576 34.0323998)",5,1,32213.0,0,88.39
footway,,,,"LINESTRING (-118.4173576 34.0323998, -118.4173536 34.0324318)",5,1,32213.0,0,88.39
footway,,,,"LINESTRING (-118.4174254 34.032479, -118.4173576 34.0323998)",5,1,32213.0,0,88.39
service,,,,"LINESTRING (-118.4198251 34.0332722, -118.4201954 34.0333558)",30,2,7363.0,0,55.78
service,,,,"LINESTRING (-118.4201954 34.0333558, -118.4212603 34.0347518)",30,2,55709.0,0,51.31
secondary,,,,"LINESTRING (-118.419651 34.0351315, -118.4195687 34.0350273)",30,4,38550.0,0,78.48
secondary,,,,"LINESTRING (-118.4195687 34.0350273, -118.4193405 34.0347325)",30,4,38550.0,0,78.48
secondary,,,,"LINESTRING (-118.4193405 34.0347325, -118.4186062 34.0337695)",30,4,38550.0,0,78.48
secondary,,,,"LINESTRING (-118.4186062 34.0337695, -118.4183526 34.0334555)",30,4,38550.0,0,78.48
secondary,,,,"LINESTRING (-118.4183526 34.0334555, -118.4183039 34.0333926)",30,4,38550.0,0,78.48
residential,,,,"LINESTRING (-118.4229032 34.0363181, -118.4228693 34.0361567)",25,2,38797.0,0,40.74
residential,,,,"LINESTRING (-118.4228693 34.0361567, -118.4228312 34.0360761)",25,2,49847.0,0,71.72
residential,,,,"LINESTRING (-118.4228312 34.0360761, -118.4216727 34.0345356)",25,2,49847.0,0,71.72
residential,,,,"LINESTRING (-118.4216727 34.0345356, -118.4205587 34.0331576)",25,2,7609.0,0,47.07
residential,,,,"LINESTRING (-118.4205587 34.0331576, -118.4198944 34.0329617)",25,2,7609.0,0,47.07
residential,,,,"LINESTRING (-118.4221755 34.0369263, -118.4221927 34.0368908)",25,2,33119.0,0,32.03
residential,,,,"LINESTRING (-118.4221927 34.0368908, -118.4221927 34.0368481)",25,2,33119.0,0,32.03
residential,,,,"LINESTRING (-118.4221927 34.0368481, -118.422167 34.0367485)",25,2,33119.0,0,32.03
residential,,,,"LINESTRING (-118.422167 34.0367485, -118.4221326 34.0366418)",25,2,33119.0,0,32.03
residential,,,,"LINESTRING (-118.4221326 34.0366418, -118.4220811 34.036528)",25,2,30525.0,0,66.17
residential,,,,"LINESTRING (-118.4220811 34.036528, -118.4208826 34.0349583)",25,2,30525.0,0,66.17
residential,,,,"LINESTRING (-118.4208826 34.0349583, -118.4198611 34.0336232)",25,2,55709.0,0,51.31
residential,,,,"LINESTRING (-118.4198611 34.0336232, -118.4197801 34.0334611)",25,2,7363.0,0,55.78
residential,,,,"LINESTRING (-118.4197801 34.0334611, -118.4198251 34.0332722)",25,2,7363.0,0,55.78
