highway,bicycle,width,shoulder,geometry,speed_lim,nlanes,pave_ref,nacc,PCI
residential,,,,"LINESTRING (-118.3117698 33.9400352, -118.3123169 33.940033)",25,2,62110.0,0,84.66
residential,,,,"LINESTRING (-118.3123169 33.940033, -118.3134081 33.9400352)",25,2,56355.0,0,88.87
residential,,,,"LINESTRING (-118.3134081 33.9400352, -118.3143327 33.9400396)",25,2,56355.0,0,88.87
primary,,,,"LINESTRING (-118.3089987 33.9448232, -118.3090178 33.9432293)",35,4,56346.0,0,79.28
primary,,,,"LINESTRING (-118.3090178 33.9432293, -118.3090206 33.9418656)",35,4,62340.0,0,79.62
service,,,,"LINESTRING (-118.3084251 33.9454601, -118.3084224 33.9432288)",30,2,17214.0,0,81.83
service,,,,"LINESTRING (-118.3084224 33.9432288, -118.3084332 33.9418663)",30,2,70894.0,0,18.82
primary,,,,"LINESTRING (-118.3089956 33.9450744, -118.3089987 33.9448232)",35,5,56346.0,0,79.28
primary,,,,"LINESTRING (-118.3112333 33.9454645, -118.3120004 33.9454618)",35,6,17213.0,0,36.04
primary,,,,"LINESTRING (-118.3109318 33.9454645, -118.3112333 33.9454645)",35,7,17213.0,0,36.04
primary,,,,"LINESTRING (-118.3101712 33.9454645, -118.3109318 33.9454645)",35,6,69971.0,0,65.75
primary,,,,"LINESTRING (-118.3099424 33.9454636, -118.3101712 33.9454645)",35,7,23064.0,0,71.32
primary,,,,"LINESTRING (-118.309742 33.9454629, -118.3099424 33.9454636)",35,6,23064.0,0,71.32
primary,,,,"LINESTRING (-118.3096133 33.9454624, -118.309742 33.9454629)",35,7,23064.0,0,71.32
primary,,,,"LINESTRING (-118.308991 33.9454601, -118.3091705 33.9454608)",35,7,14213.0,1,69.75
primary,,,,"LINESTRING (-118.3091705 33.9454608, -118.3096133 33.9454624)",35,7,23064.0,0,71.32
residential,,,,"LINESTRING (-118.3094984 33.9468166, -118.308981 33.9468136)",25,2,30129.0,0,70.18
residential,,,,"LINESTRING (-118.3089806 33.9469693, -118.3095065 33.9469708)",25,2,30129.0,0,70.18
primary,,,,"LINESTRING (-118.308991 33.9454601, -118.3089956 33.9450744)",35,6,17214.0,2,81.83
primary,,,,"LINESTRING (-118.3084251 33.9454601, -118.3088446 33.9454601)",35,7,17214.0,0,81.83
primary,,,,"LINESTRING (-118.3088446 33.9454601, -118.308991 33.9454601)",35,7,17214.0,0,81.83
primary,,,,"LINESTRING (-118.3082895 33.9454606, -118.3084251 33.9454601)",35,7,17214.0,0,81.83
primary,,,,"LINESTRING (-118.3080903 33.9454614, -118.3082895 33.9454606)",35,6,17214.0,0,81.83
primary,,,,"LINESTRING (-118.3078645 33.9454623, -118.3080903 33.9454614)",35,7,17214.0,0,81.83
primary,,,,"LINESTRING (-118.3089827 33.9461786, -118.3089834 33.9459013)",35,5,14213.0,0,69.75
primary,,,,"LINESTRING (-118.3089834 33.9459013, -118.3089885 33.9456034)",35,5,14213.0,0,69.75
primary,,,,"LINESTRING (-118.3089885 33.9456034, -118.308991 33.9454601)",35,5,17214.0,0,81.83
primary,,,,"LINESTRING (-118.3089823 33.9463354, -118.3089827 33.9461786)",35,4,14213.0,0,69.75
primary,,,,"LINESTRING (-118.3074224 33.9454635, -118.3078645 33.9454623)",35,7,62471.0,0,85.17
primary,,,,"LINESTRING (-118.3072458 33.945464, -118.3074224 33.9454635)",35,6,65601.0,0,81.83
primary,,,,"LINESTRING (-118.306805 33.9454652, -118.3072458 33.945464)",35,7,65601.0,0,81.83
primary,,,,"LINESTRING (-118.3063793 33.945467, -118.306805 33.9454652)",35,7,23063.0,0,61.52
primary,,,,"LINESTRING (-118.3061959 33.9454677, -118.3063793 33.945467)",35,6,53701.0,0,81.83
service,,,,"LINESTRING (-118.304645 33.945928, -118.3046998 33.9458969)",30,2,27457.0,0,80.86
service,,,,"LINESTRING (-118.3046998 33.9458969, -118.3057213 33.9458969)",30,2,45160.0,0,79.18
service,,,,"LINESTRING (-118.3057213 33.9458969, -118.3068044 33.9458925)",30,2,23063.0,0,61.52
service,,,,"LINESTRING (-118.3068044 33.9458925, -118.3078506 33.945888)",30,2,62471.0,0,85.17
service,,,,"LINESTRING (-118.3078506 33.945888, -118.308412 33.9458946)",30,2,62471.0,0,85.17
service,,,,"LINESTRING (-118.308412 33.9458946, -118.3089834 33.9459013)",30,2,14213.0,0,69.75
primary,,,,"LINESTRING (-118.308981 33.9468136, -118.3089823 33.9463354)",35,5,3777.0,0,73.13
primary,,,,"LINESTRING (-118.3089806 33.9469693, -118.308981 33.9468136)",35,4,3777.0,0,73.13
primary,,,,"LINESTRING (-118.3089815 33.9475622, -118.3089806 33.9469693)",35,5,50431.0,0,73.14
residential,,,,"LINESTRING (-118.3046451 33.9454646, -118.3046538 33.9453701)",25,2,19843.0,0,81.83
residential,,,,"LINESTRING (-118.3046538 33.9453701, -118.3046561 33.9453448)",25,2,19843.0,0,81.83
residential,,,,"LINESTRING (-118.3046461 33.9432258, -118.3057321 33.9432266)",25,2,25764.0,0,73.81
residential,,,,"LINESTRING (-118.3057321 33.9432266, -118.3068084 33.9432275)",25,2,25764.0,0,73.81
residential,,,,"LINESTRING (-118.3068084 33.9432275, -118.3078618 33.9432284)",25,2,19977.0,0,70.76
residential,,,,"LINESTRING (-118.3078618 33.9432284, -118.3084224 33.9432288)",25,2,19977.0,0,70.76
residential,,,,"LINESTRING (-118.3084224 33.9432288, -118.3090178 33.9432293)",25,2,56346.0,0,79.28
residential,,,,"LINESTRING (-118.3090178 33.9432293, -118.3096082 33.9432298)",25,2,56346.0,0,79.28
residential,,,,"LINESTRING (-118.3096082 33.9432298, -118.3101784 33.9432303)",25,2,19978.0,0,88.85
residential,,,,"LINESTRING (-118.3101784 33.9432303, -118.3112067 33.9432031)",25,2,8328.0,0,74.64
residential,,,,"LINESTRING (-118.3112067 33.9432031, -118.3122877 33.9432091)",25,2,8328.0,0,74.64
residential,,,,"LINESTRING (-118.3122877 33.9432091, -118.313407 33.9432327)",25,2,4761.0,0,77.22
residential,,,,"LINESTRING (-118.313407 33.9432327, -118.3138625 33.9432333)",25,2,4761.0,0,77.22
primary,,,,"LINESTRING (-118.3057244 33.9454697, -118.3061959 33.9454677)",35,6,45160.0,0,79.18
primary,,,,"LINESTRING (-118.3053276 33.9454678, -118.3057244 33.9454697)",35,5,45160.0,0,79.18
primary,,,,"LINESTRING (-118.3051386 33.9454669, -118.3053276 33.9454678)",35,4,19843.0,0,81.83
primary,,,,"LINESTRING (-118.3046451 33.9454646, -118.3047718 33.9454652)",35,5,19843.0,1,81.83
primary,,,,"LINESTRING (-118.3047718 33.9454652, -118.3051386 33.9454669)",35,5,19843.0,0,81.83
primary,,,,"LINESTRING (-118.3042244 33.9454657, -118.3045665 33.9454648)",35,5,11190.0,0,88.75
primary,,,,"LINESTRING (-118.3045665 33.9454648, -118.3046451 33.9454646)",35,5,19843.0,0,81.83
primary,,,,"LINESTRING (-118.3009799 33.945479, -118.3024984 33.9454703)",35,4,2330.0,1,79.62
primary,,,,"LINESTRING (-118.3024984 33.9454703, -118.3042244 33.9454657)",35,4,11190.0,0,88.75
residential,,,,"LINESTRING (-118.3177165 33.9491009, -118.3188484 33.9491046)",25,2,25287.0,0,88.92
residential,,,,"LINESTRING (-118.3330274 33.9678248, -118.3347122 33.9678071)",25,2,71632.0,0,88.85
residential,,,,"LINESTRING (-118.3330251 33.9686275, -118.334723 33.9686107)",25,2,71634.0,0,72.63
service,,,,"LINESTRING (-118.3188412 33.9594805, -118.317761 33.9594782)",30,2,12667.0,0,88.92
residential,,,,"LINESTRING (-118.3242914 33.9745647, -118.3243076 33.9736498)",25,2,36527.0,0,61.51
residential,,,,"LINESTRING (-118.3243076 33.9736498, -118.3243161 33.9727455)",25,2,50893.0,0,15.48
residential,,,,"LINESTRING (-118.3243161 33.9727455, -118.3243111 33.9718644)",25,2,47767.0,0,11.48
residential,,,,"LINESTRING (-118.3243111 33.9718644, -118.3243124 33.9708961)",25,2,42434.0,0,69.42
residential,,,,"LINESTRING (-118.3243124 33.9708961, -118.3243063 33.9699675)",25,2,42434.0,0,69.42
service,,,,"LINESTRING (-118.3313998 33.9663428, -118.3314093 33.9672455)",30,2,71031.0,0,42.48
residential,,,,"LINESTRING (-118.3286768 33.967258, -118.3287041 33.9663442)",25,2,28492.0,0,70.65
residential,,,,"LINESTRING (-118.3330079 33.9745098, -118.3330093 33.9740346)",25,2,70655.0,0,76.88
residential,,,,"LINESTRING (-118.3330093 33.9740346, -118.3330101 33.9737398)",25,2,44754.0,0,23.82
residential,,,,"LINESTRING (-118.3330101 33.9737398, -118.3330106 33.9735779)",25,2,49580.0,0,39.77
residential,,,,"LINESTRING (-118.3330106 33.9735779, -118.3330133 33.9726704)",25,2,8129.0,0,72.98
residential,,,,"LINESTRING (-118.3330133 33.9726704, -118.3330147 33.9721927)",25,2,71636.0,0,27.82
residential,,,,"LINESTRING (-118.3330147 33.9721927, -118.3330158 33.9718045)",25,2,4721.0,0,54.28
residential,,,,"LINESTRING (-118.3330158 33.9718045, -118.3330173 33.9712786)",25,2,4721.0,0,54.28
residential,,,,"LINESTRING (-118.3330173 33.9712786, -118.3330185 33.9708691)",25,2,56169.0,0,16.82
residential,,,,"LINESTRING (-118.3330185 33.9708691, -118.3330212 33.9699439)",25,2,47737.0,1,88.85
residential,,,,"LINESTRING (-118.3330212 33.9699439, -118.3330238 33.9690686)",25,2,36970.0,0,66.38
residential,,,,"LINESTRING (-118.3330238 33.9690686, -118.3330251 33.9686275)",25,2,36970.0,0,66.38
residential,,,,"LINESTRING (-118.3330251 33.9686275, -118.3330267 33.9680887)",25,2,17043.0,0,77.96
residential,,,,"LINESTRING (-118.3330267 33.9680887, -118.3330274 33.9678248)",25,2,71632.0,0,88.85
residential,,,,"LINESTRING (-118.3330274 33.9678248, -118.3330292 33.9672276)",25,2,71031.0,0,42.48
residential,,,,"LINESTRING (-118.3330292 33.9672276, -118.3330298 33.9670267)",25,2,71031.0,0,42.48
service,,,,"LINESTRING (-118.3314645 33.9688611, -118.330862 33.9688779)",30,2,62255.0,0,45.77
primary,,,,"LINESTRING (-118.3308586 33.9670033, -118.3308575 33.9672516)",35,5,71031.0,0,42.48
primary,,,,"LINESTRING (-118.3308575 33.9672516, -118.3308615 33.9675941)",35,7,71031.0,0,42.48
primary,,,,"LINESTRING (-118.3308615 33.9675941, -118.3308635 33.9677664)",35,6,8096.0,0,46.33
primary,,,,"LINESTRING (-118.3308635 33.9677664, -118.3308674 33.9680958)",35,7,17043.0,0,77.96
primary,,,,"LINESTRING (-118.3308674 33.9680958, -118.3308635 33.9684914)",35,5,17043.0,0,77.96
primary,,,,"LINESTRING (-118.3308635 33.9684914, -118.3308628 33.968661)",35,4,62255.0,0,45.77
primary,,,,"LINESTRING (-118.3308628 33.968661, -118.330862 33.9688779)",35,7,62255.0,0,45.77
primary,,,,"LINESTRING (-118.330862 33.9688779, -118.3308613 33.9690697)",35,7,36970.0,0,66.38
primary,,,,"LINESTRING (-118.3308613 33.9690697, -118.330854 33.9694712)",35,7,36970.0,0,66.38
primary,,,,"LINESTRING (-118.330854 33.9694712, -118.3308543 33.9696338)",35,6,34165.0,0,59.42
residential,,,,"LINESTRING (-118.3264865 33.9709026, -118.3264838 33.9699877)",25,2,53546.0,0,18.48
residential,,,,"LINESTRING (-118.3264838 33.9699877, -118.3265004 33.9690719)",25,2,31403.0,0,74.51
residential,,,,"LINESTRING (-118.3265004 33.9690719, -118.3264994 33.9681588)",25,2,62139.0,0,79.63
residential,,,,"LINESTRING (-118.3264994 33.9681588, -118.3264877 33.9672551)",25,2,39828.0,0,64.13
residential,,,,"LINESTRING (-118.3264877 33.9672551, -118.3264995 33.9663628)",25,2,39828.0,0,64.13
secondary,,,,"LINESTRING (-118.3177165 33.9491009, -118.3177167 33.9488292)",30,3,8786.0,0,85.18
secondary,,,,"LINESTRING (-118.3177188 33.9494687, -118.3177165 33.9491009)",30,3,25287.0,0,88.92
secondary,,,,"LINESTRING (-118.3177299 33.9512213, -118.3177188 33.9494687)",30,2,25287.0,0,88.92
residential,,,,"LINESTRING (-118.3177299 33.9527231, -118.3188511 33.9527236)",25,2,53940.0,0,88.92
secondary,,,,"LINESTRING (-118.3177299 33.9514384, -118.3177299 33.9512213)",30,3,193.0,0,88.92
secondary,,,,"LINESTRING (-118.3177299 33.9524514, -118.3177299 33.9514384)",30,2,193.0,0,88.92
secondary,,,,"LINESTRING (-118.3177299 33.9527231, -118.3177299 33.9524514)",30,4,53940.0,0,88.92
secondary,,,,"LINESTRING (-118.3177269 33.9529891, -118.3177299 33.9527231)",30,3,53940.0,0,88.92
residential,,,,"LINESTRING (-118.3139695 33.9476903, -118.3141519 33.9476947)",25,2,25797.0,0,84.87
residential,,,,"LINESTRING (-118.3141519 33.9476947, -118.3143235 33.9477125)",25,2,25797.0,0,84.87
residential,,,,"LINESTRING (-118.3143235 33.9477125, -118.3145059 33.947757)",25,2,25797.0,0,84.87
residential,,,,"LINESTRING (-118.3145059 33.947757, -118.3146615 33.9478193)",25,2,25797.0,0,84.87
residential,,,,"LINESTRING (-118.3146615 33.9478193, -118.3148117 33.9479083)",25,2,25797.0,0,84.87
residential,,,,"LINESTRING (-118.3148117 33.9479083, -118.315037 33.9480774)",25,2,2058.0,0,95.06
residential,,,,"LINESTRING (-118.315037 33.9480774, -118.3153588 33.9483133)",25,2,47945.0,0,84.87
residential,,,,"LINESTRING (-118.3153588 33.9483133, -118.3154715 33.9483756)",25,2,47945.0,0,84.87
residential,,,,"LINESTRING (-118.3154715 33.9483756, -118.3155949 33.9484023)",25,2,47945.0,0,84.87
residential,,,,"LINESTRING (-118.3155949 33.9484023, -118.3157612 33.9484067)",25,2,47945.0,0,84.87
residential,,,,"LINESTRING (-118.3157612 33.9484067, -118.3167107 33.9483978)",25,2,37007.0,0,84.39
tertiary,,,,"LINESTRING (-118.3133928 33.9490942, -118.3143852 33.949092)",30,3,58941.0,0,85.18
tertiary,,,,"LINESTRING (-118.3143852 33.949092, -118.3167107 33.9491054)",30,3,58932.0,0,91.88
tertiary,,,,"LINESTRING (-118.3167107 33.9491054, -118.3172149 33.9491031)",30,3,58932.0,0,91.88
tertiary,,,,"LINESTRING (-118.3172149 33.9491031, -118.3177165 33.9491009)",30,3,25287.0,0,88.92
residential,,,,"LINESTRING (-118.3145059 33.9486025, -118.3143772 33.9485091)",25,2,2058.0,0,95.06
residential,,,,"LINESTRING (-118.3143772 33.9485091, -118.3142645 33.9484423)",25,2,32890.0,0,97.73
residential,,,,"LINESTRING (-118.3142645 33.9484423, -118.3141733 33.9484112)",25,2,32890.0,0,97.73
residential,,,,"LINESTRING (-118.3141733 33.9484112, -118.3140714 33.9483978)",25,2,32890.0,0,97.73
residential,,,,"LINESTRING (-118.3140714 33.9483978, -118.3139641 33.9484023)",25,2,32890.0,0,97.73
residential,,,,"LINESTRING (-118.3100695 33.9497873, -118.3133918 33.9498107)",25,2,62111.0,0,91.87
residential,,,,"LINESTRING (-118.3133918 33.9498107, -118.3167161 33.9498048)",25,2,53534.0,0,84.3
residential,,,,"LINESTRING (-118.3166678 33.9563452, -118.3166611 33.9545513)",25,2,41354.0,0,84.33
residential,,,,"LINESTRING (-118.3166611 33.9545513, -118.3166624 33.9527224)",25,2,190.0,0,84.59
residential,,,,"LINESTRING (-118.3166624 33.9527224, -118.3167163 33.951949)",25,2,59098.0,0,90.76
residential,,,,"LINESTRING (-118.3167163 33.951949, -118.3167153 33.9512275)",25,2,191.0,0,85.5
residential,,,,"LINESTRING (-118.3167153 33.9512275, -118.3167126 33.9505215)",25,2,191.0,0,85.5
residential,,,,"LINESTRING (-118.3167126 33.9505215, -118.3167161 33.9498048)",25,2,34354.0,0,91.88
residential,,,,"LINESTRING (-118.3167161 33.9498048, -118.3167107 33.9491054)",25,2,58932.0,0,91.88
residential,,,,"LINESTRING (-118.3167107 33.9491054, -118.3167107 33.9483978)",25,2,8786.0,0,85.18
residential,,,,"LINESTRING (-118.3167107 33.9483978, -118.3167536 33.9464665)",25,2,37007.0,0,84.39
residential,,,,"LINESTRING (-118.3167536 33.9464665, -118.3166731 33.9463908)",25,2,19976.0,0,95.63
residential,,,,"LINESTRING (-118.3166731 33.9463908, -118.316277 33.9461052)",25,2,36832.0,0,62.86
residential,,,,"LINESTRING (-118.316277 33.9461052, -118.3160884 33.9459147)",25,2,36832.0,0,62.86
residential,,,,"LINESTRING (-118.3160884 33.9459147, -118.3160401 33.9458301)",25,2,36832.0,0,62.86
residential,,,,"LINESTRING (-118.3160401 33.9458301, -118.3159919 33.9454608)",25,2,2063.0,0,86.31
residential,,,,"LINESTRING (-118.3100564 33.9505104, -118.3133908 33.9505271)",25,2,65396.0,0,91.93
residential,,,,"LINESTRING (-118.3133908 33.9505271, -118.3167126 33.9505215)",25,2,34354.0,0,91.88
residential,,,,"LINESTRING (-118.3100473 33.9519319, -118.3133888 33.9519466)",25,2,8778.0,0,91.93
residential,,,,"LINESTRING (-118.3133888 33.9519466, -118.3167163 33.951949)",25,2,11193.0,0,91.88
tertiary,,,,"LINESTRING (-118.3133826 33.9563384, -118.3133852 33.9545334)",30,3,56348.0,0,84.32
tertiary,,,,"LINESTRING (-118.3133852 33.9545334, -118.3133864 33.9536455)",30,3,23067.0,0,85.17
tertiary,,,,"LINESTRING (-118.3133864 33.9536455, -118.3133877 33.9527202)",30,3,53387.0,0,90.76
tertiary,,,,"LINESTRING (-118.3133877 33.9527202, -118.3133888 33.9519466)",30,3,53387.0,0,90.76
tertiary,,,,"LINESTRING (-118.3133888 33.9519466, -118.3133898 33.9512435)",30,3,53386.0,0,84.31
tertiary,,,,"LINESTRING (-118.3133898 33.9512435, -118.3133908 33.9505271)",30,3,19844.0,0,85.5
tertiary,,,,"LINESTRING (-118.3133908 33.9505271, -118.3133918 33.9498107)",30,3,8779.0,0,84.55
tertiary,,,,"LINESTRING (-118.3133918 33.9498107, -118.3133928 33.9490942)",30,3,53534.0,0,84.3
secondary,,,,"LINESTRING (-118.3177098 33.9545301, -118.3177269 33.9529891)",30,2,53940.0,0,88.92
secondary,,,,"LINESTRING (-118.3177131 33.9547928, -118.3177098 33.9545301)",30,3,190.0,0,84.59
secondary,,,,"LINESTRING (-118.3177293 33.9560982, -118.3177131 33.9547928)",30,2,14218.0,0,88.92
tertiary,,,,"LINESTRING (-118.3177324 33.956344, -118.3188413 33.9563433)",30,3,7820.0,0,88.92
residential,,,,"LINESTRING (-118.3123161 33.9580018, -118.3128244 33.9580024)",25,2,26018.0,0,65.45
residential,,,,"LINESTRING (-118.3128244 33.9580024, -118.3139282 33.9580038)",25,2,8331.0,0,95.62
residential,,,,"LINESTRING (-118.3139282 33.9580038, -118.3150297 33.9580052)",25,2,62474.0,0,67.22
residential,,,,"LINESTRING (-118.3150297 33.9580052, -118.3161176 33.9580065)",25,2,2062.0,0,72.68
residential,,,,"LINESTRING (-118.3161176 33.9580065, -118.3170056 33.9580076)",25,2,192.0,0,53.04
residential,,,,"LINESTRING (-118.3170056 33.9580076, -118.317151 33.9580078)",25,2,192.0,0,53.04
residential,,,,"LINESTRING (-118.317151 33.9580078, -118.3177474 33.9580085)",25,2,7820.0,0,88.92
residential,,,,"LINESTRING (-118.3177474 33.9580085, -118.3188314 33.9580099)",25,2,7820.0,0,88.92
secondary,,,,"LINESTRING (-118.3177324 33.956344, -118.3177293 33.9560982)",30,3,14218.0,0,88.92
secondary,,,,"LINESTRING (-118.3177346 33.9565875, -118.3177324 33.956344)",30,3,7820.0,0,88.92
secondary,,,,"LINESTRING (-118.3177455 33.9577963, -118.3177346 33.9565875)",30,2,7820.0,0,88.92
secondary,,,,"LINESTRING (-118.3177474 33.9580085, -118.3177455 33.9577963)",30,3,7820.0,0,88.92
secondary,,,,"LINESTRING (-118.3177495 33.958238, -118.3177474 33.9580085)",30,3,12667.0,0,88.92
residential,,,,"LINESTRING (-118.3155678 33.9563395, -118.3155581 33.9545368)",25,2,53594.0,0,84.31
residential,,,,"LINESTRING (-118.3155581 33.9545368, -118.3155811 33.9527251)",25,2,14216.0,0,84.59
residential,,,,"LINESTRING (-118.3144591 33.9563445, -118.3144771 33.9545217)",25,2,14137.0,0,84.59
residential,,,,"LINESTRING (-118.3144771 33.9545217, -118.3144811 33.9527136)",25,2,19567.0,0,90.76
residential,,,,"LINESTRING (-118.3101527 33.9536464, -118.3133864 33.9536455)",25,2,11280.0,0,88.85
residential,,,,"LINESTRING (-118.3122856 33.9563391, -118.3122848 33.9545374)",25,2,53679.0,0,84.32
residential,,,,"LINESTRING (-118.3170056 33.9580076, -118.3170027 33.9579642)",25,2,192.0,0,53.04
residential,,,,"LINESTRING (-118.3170027 33.9579642, -118.3169943 33.9563439)",25,2,192.0,0,53.04
residential,,,,"LINESTRING (-118.3161238 33.9599611, -118.3161283 33.9595183)",25,2,46634.0,0,87.75
residential,,,,"LINESTRING (-118.3161283 33.9595183, -118.3161176 33.9580065)",25,2,25973.0,0,90.46
residential,,,,"LINESTRING (-118.3161176 33.9580065, -118.316124 33.9563414)",25,2,49610.0,0,75.79
residential,,,,"LINESTRING (-118.3150474 33.9599599, -118.3150393 33.9595154)",25,2,11038.0,0,56.88
residential,,,,"LINESTRING (-118.3150393 33.9595154, -118.3150297 33.9580052)",25,2,14217.0,0,90.46
residential,,,,"LINESTRING (-118.3150297 33.9580052, -118.3150297 33.9563414)",25,2,54910.0,0,75.79
tertiary,,,,"LINESTRING (-118.3177324 33.956344, -118.3169943 33.9563439)",30,3,14218.0,0,88.92
tertiary,,,,"LINESTRING (-118.3169943 33.9563439, -118.3166678 33.9563452)",30,3,41354.0,0,84.33
tertiary,,,,"LINESTRING (-118.3166678 33.9563452, -118.316124 33.9563414)",30,3,49610.0,0,75.79
tertiary,,,,"LINESTRING (-118.316124 33.9563414, -118.3155678 33.9563395)",30,3,49610.0,0,75.79
tertiary,,,,"LINESTRING (-118.3155678 33.9563395, -118.3150297 33.9563414)",30,3,53594.0,0,84.31
tertiary,,,,"LINESTRING (-118.3150297 33.9563414, -118.3144591 33.9563445)",30,3,53593.0,0,95.63
tertiary,,,,"LINESTRING (-118.3144591 33.9563445, -118.3139298 33.9563424)",30,3,36841.0,0,75.79
tertiary,,,,"LINESTRING (-118.3139298 33.9563424, -118.3133826 33.9563384)",30,3,8331.0,0,95.62
tertiary,,,,"LINESTRING (-118.3133826 33.9563384, -118.3128295 33.9563384)",30,3,36984.0,0,88.85
tertiary,,,,"LINESTRING (-118.3128295 33.9563384, -118.3122856 33.9563391)",30,3,53679.0,0,84.32
tertiary,,,,"LINESTRING (-118.3122856 33.9563391, -118.3112053 33.9563313)",30,3,28525.0,0,83.87
tertiary,,,,"LINESTRING (-118.3133935 33.9594071, -118.3135759 33.9593359)",30,3,24307.0,0,95.62
tertiary,,,,"LINESTRING (-118.3135759 33.9593359, -118.3136939 33.9592869)",30,3,18141.0,0,75.79
tertiary,,,,"LINESTRING (-118.3136939 33.9592869, -118.3138119 33.9592113)",30,3,18141.0,0,75.79
tertiary,,,,"LINESTRING (-118.3138119 33.9592113, -118.3138871 33.9591357)",30,3,18141.0,0,75.79
tertiary,,,,"LINESTRING (-118.3138871 33.9591357, -118.3139407 33.9590467)",30,3,18141.0,0,75.79
tertiary,,,,"LINESTRING (-118.3139407 33.9590467, -118.3139282 33.9580038)",30,3,17216.0,0,90.46
tertiary,,,,"LINESTRING (-118.3139282 33.9580038, -118.3139298 33.9563424)",30,3,36841.0,0,75.79
residential,,,,"LINESTRING (-118.3133935 33.9594071, -118.3130502 33.9592513)",25,2,24307.0,0,95.62
residential,,,,"LINESTRING (-118.3130502 33.9592513, -118.3129 33.9591312)",25,2,62309.0,0,58.29
residential,,,,"LINESTRING (-118.3129 33.9591312, -118.3128464 33.9590022)",25,2,62309.0,0,58.29
residential,,,,"LINESTRING (-118.3128464 33.9590022, -118.3128244 33.9580024)",25,2,14121.0,0,90.46
residential,,,,"LINESTRING (-118.3128244 33.9580024, -118.3128295 33.9563384)",25,2,26018.0,0,65.45
